delay,delivery_rate,send_rate,cwnd,loss_rate,ts,reward,infer_time,distribution
116.454915064,11.216312084,10.9632776483,27.064453125,0,14022,0,0,0
118.921745396,11.0661751258,10.7962276308,27.064453125,0,14066,0,0,0
120.860877785,11.039759024,10.6233227982,27.064453125,0,14103,0,0,0
119.412176807,10.817912204,10.7264706334,27.064453125,0,14158,0,0,0
112.458993004,11.2659573386,11.1472591811,27.064453125,0,14200,0,0,0
118.674791546,11.1884037913,10.8746619437,27.064453125,0,14237,0,0,0
119.499690175,10.9849555479,10.7230334104,27.064453125,0,14278,0,0,0
114.084167215,11.5070408432,11.5140755969,27.064453125,0,14319,0,0,0
117.058087419,11.2485411236,11.0487891645,27.064453125,0,14355,0,0,0
116.113483737,11.3039196665,11.5417664308,27.064453125,0,14402,0,0,0
123.405535273,10.7794726448,10.6010993489,27.064453125,0,14438,0,0,0
121.086207363,11.0740195036,10.5995530831,27.064453125,0,14483,0,0,0
118.712441619,10.9386154009,10.7840969856,27.064453125,0,14523,0,0,0
113.624189932,11.4005102561,11.2106785682,27.064453125,0,14574,0,0,0
120.131874881,10.790812551,10.735856575,27.064453125,0,14614,0,0,0
120.803323706,11.0499909948,10.6138422894,27.064453125,0,14665,0,0,0
118.43377506,11.1686621364,10.9210372541,27.064453125,0,14708,0,0,0
122.273425346,11.0693357084,10.7983392928,27.064453125,0,14753,0,0,0
114.614438575,11.4751032511,11.2806808816,27.064453125,0,14796,0,0,0
115.405781808,11.41662428,11.2407916593,27.064453125,0,14850,0,0,0
115.341489081,11.436552098,11.474047691,27.064453125,0,14890,0,0,0
118.793808108,11.098410014,11.3805590056,27.064453125,0,14948,0,0,0
116.184411856,11.2275877567,11.3900864976,27.064453125,0,14983,0,0,0
120.942196004,11.2613616167,10.9505799919,27.064453125,0,15038,0,0,0
117.02907654,11.3141667127,11.3025651955,27.064453125,0,15073,0,0,0
117.970698442,11.3253115563,11.2990237464,27.064453125,0,15129,0,0,0
118.499523854,11.3526506543,11.2322955037,27.064453125,0,15166,0,0,0
115.961506407,11.3317506234,11.6098088094,27.064453125,0,15220,0,0,0
117.987327033,11.3625099208,10.8833768335,27.064453125,0,15258,0,0,0
115.417035342,11.2344091832,11.581403801,27.064453125,0,15310,0,0,0
119.742931036,11.1307897819,10.920103392,27.064453125,0,15348,0,0,0
115.25006719,11.4889208667,11.5913596473,27.064453125,0,15402,0,0,0
